1.2481s skipping 0
1.6617s skipping 1
2.0713s skipping 2
2.4851s skipping 3
2.8952s skipping 4
3.2992s skipping 5
3.6966s skipping 6
4.1117s skipping 7
4.5237s skipping 8
4.9164s skipping 9
Position_10001_0001.tif; 9.4742; 2.9670e+02; 2.2223e+02; 0.009633;skipped
Position_10001_0002.tif; 9.8627; -3.0993e+02; -1.1770e+02; -0.000826;skipped
Position_10001_0003.tif; 10.2446; 4.5779e+02; -3.7917e+01; 0.012865;skipped
Position_10001_0004.tif; 10.6450; 3.7657e+01; 1.3058e+02; 0.002329;skipped
Position_10001_0005.tif; 11.0419; -1.3076e+02; -4.8794e+02; 0.010321;skipped
Position_10001_0006.tif; 11.4388; 4.7940e+02; -4.8605e+01; -0.004528;skipped
Position_10001_0007.tif; 11.8373; 1.9290e+02; -4.3525e+02; 0.001876;skipped
Position_10001_0008.tif; 12.2350; 1.1673e+01; 3.3181e+02; 0.009621;skipped
Position_10001_0009.tif; 12.6369; 4.8507e+02; -2.4481e+02; 0.011175;skipped
Position_10002_0001.tif; 13.0253; 1.5850e+02; 7.4022e+01; 0.004247;skipped
Position_10002_0002.tif; 13.4509; -1.8757e+02; -1.3229e+02; 0.003353;skipped
Position_10002_0003.tif; 13.8306; 1.9020e+02; 1.4751e+02; 0.004802;skipped
Position_10002_0004.tif; 14.2503; 3.0841e+02; -4.1173e+02; 0.009639;skipped
Position_10002_0005.tif; 14.6659; -3.4225e+02; 6.4990e+01; 0.002183;skipped
Position_10002_0006.tif; 15.0655; 8.4317e+01; 2.1194e+02; 0.001422;skipped
Position_10002_0007.tif; 15.4500; 3.0156e+02; 3.7429e+02; 0.002005;skipped
Position_10002_0008.tif; 15.8601; -1.1686e+02; -1.8188e+00; 0.000267;skipped
Position_10002_0009.tif; 16.2640; 1.3406e+02; 2.9602e+02; -0.000594;skipped
Position_10003_0001.tif; 16.6793; 2.4911e+02; 2.1449e+02; 0.003373;skipped
Position_10003_0002.tif; 17.1038; 3.4270e+02; -4.4627e+02; 0.006157;skipped
Position_10003_0003.tif; 17.5092; 4.1097e+02; 2.5315e+02; 0.002534;skipped
Position_10003_0004.tif; 17.9261; -6.7323e+01; -4.0486e+01; 0.014147;skipped
Position_10003_0005.tif; 18.3404; -4.5643e-04; 4.0146e+02; 0.005114;skipped
Position_10003_0006.tif; 18.7594; 1.7027e+02; -1.9917e+01; -0.001488;skipped
Position_10003_0007.tif; 19.1794; 3.5120e+02; -3.2845e+02; 0.001249;skipped
Position_10003_0008.tif; 19.6056; -7.5105e+00; 4.0426e-01; 0.020429;skipped
Position_10003_0009.tif; 20.0153; 2.6707e+02; 4.2741e+02; 0.005023;skipped
Position_10004_0001.tif; 20.4119; 6.5010e+01; 3.4996e+02; 0.010618;skipped
Position_10004_0002.tif; 20.8286; 4.4354e+02; -2.5505e+02; 0.015902;skipped
Position_10004_0003.tif; 21.2595; 1.0015e+02; -1.0172e+02; 0.023778;skipped
Position_10004_0004.tif; 21.6776; -2.3678e+02; 3.8379e+02; 0.003744;skipped
Position_10004_0005.tif; 22.1028; 4.4568e+02; 4.2975e+02; 0.009159;skipped
Position_10004_0006.tif; 22.5288; -5.5770e+00; -7.4360e+00; 0.009202;skipped
Position_10004_0007.tif; 22.9544; -4.0925e+02; 4.1762e+02; 0.013280;skipped
Position_10004_0008.tif; 23.3613; -8.7911e+01; 1.2154e+01; 0.002343;skipped
Position_10004_0009.tif; 23.7774; 1.9571e-01; -1.1623e+00; 0.044556;skipped
Position_1_0000.tif; 1.2855; 0; 0; 1; ref
Position_10000_0001.tif; 1.7192; 1.5631e+02; -2.7668e+02; 0.000778;skipped
Position_10000_0002.tif; 2.1062; -2.8251e+02; -4.5998e+02; 0.010476;skipped
Position_10000_0003.tif; 2.5173; 1.5548e+01; -3.3484e+02; 0.003491;skipped
Position_10000_0004.tif; 2.9269; -3.1106e+02; -4.2667e+02; 0.003917;skipped
Position_10000_0005.tif; 3.3301; -2.7383e+02; -2.9792e+00; 0.011462;skipped
Position_10000_0006.tif; 3.7580; -4.2135e+02; 1.3235e+02; 0.006135;skipped
Position_10000_0007.tif; 4.1656; 8.0239e+01; 3.4683e+02; 0.001889;skipped
Position_10000_0008.tif; 4.5776; 4.2824e+02; -4.0682e+02; 0.011687;skipped
Position_10000_0009.tif; 4.9935; 4.7276e+02; 7.1737e+01; -0.002616;skipped
Position_10001_0001.tif; 5.3985; 1.7796e+02; -3.7062e+02; -0.003924;skipped
Position_10001_0002.tif; 5.8205; -1.1206e+02; -4.7164e+02; 0.009813;skipped
Position_10001_0003.tif; 6.2386; -1.5896e+01; -1.6450e+01; 0.015132;skipped
Position_10001_0004.tif; 6.6446; 4.7779e+02; 2.5900e+02; 0.013845;skipped
Position_10001_0005.tif; 7.0638; 5.2578e-02; 9.1305e-01; 0.037840;skipped
Position_10001_0006.tif; 7.4806; 3.0031e+02; -1.1369e+02; 0.012348;skipped
Position_10001_0007.tif; 7.9053; -1.5019e+02; 9.8274e+01; -0.001401;skipped
Position_10001_0008.tif; 8.3209; 3.3303e+02; -3.2893e+02; 0.011402;skipped
